       282--2013.0814.2214.55       115    ---    [0.9538556641]       [               Moon]  novile           [Pluto              ]
       283--2013.0814.2214.55       115    ---    [0.9581171418]       [               Juno]  trine            [Eunomia            ]
       284--2013.0814.2214.55       115    ---    [0.9591271978]       [             Chiron]  quincunx         [Lust               ]
       285--2013.0814.2214.55       115    ---    [0.9593220078]       [            Fidelio]  biquintile       [Compassion         ]
       286--2013.0814.2214.55       115    ---    [0.9687319218]       [             Psyche]  trine            [Venusia            ]
       287--2013.0814.2214.55       115    ---    [0.9742875206]       [             Sappho]  trine            [Aphrodite          ]
       288--2013.0814.2214.55       115    ---    [0.9750681687]       [      Pallas Athene]  quincunx         [Sweet              ]
       289--2013.0814.2214.55       115    ---    [0.9779721449]       [               Mars]  quintile         [Sophia             ]
       290--2013.0814.2214.55       115    ---    [0.9825993549]       [                Sun]  semisquare       [Eunomia            ]
       291--2013.0814.2214.55       115    ---    [0.9839382190]       [               Moon]  semisquare       [Sappho             ]
       292--2013.0814.2214.55       115    ---    [0.9857954418]       [             Uranus]  quincunx         [North Node (true)  ]
       293--2013.0814.2214.55       115    ---    [0.9950343513]       [             Pholus]  quatronovile     [Oceana             ]
       294--2013.0814.2214.55       115    ---    [1.0054407025]       [           Laetitia]  square           [Philosophia        ]
       295--2013.0814.2214.55       115    ---    [1.0123989890]       [            Jupiter]  trine            [Kama               ]
       296--2013.0814.2214.55       115    ---    [1.0150020056]       [               Mars]  trine            [Fidelio            ]
       297--2013.0814.2214.55       115    ---    [1.0169421948]       [             Thalia]  sextile          [Desiderata         ]
       298--2013.0814.2214.55       115    ---    [1.0237485189]       [            Fiducia]  sesqisquare      [Amor               ]
       299--2013.0814.2214.55       115    ---    [1.0371312876]       [             Urania]  opposition       [Felicia            ]
       300--2013.0814.2214.55       115    ---    [1.0442525879]       [            Chaldea]  conjunct         [Venusia            ]
       301--2013.0814.2214.55       115    ---    [1.0475857621]       [            Felicia]  sesqisquare      [Cupido             ]
       302--2013.0814.2214.55       115    ---    [1.0497509226]       [      Pallas Athene]  sextile          [Pax                ]
       303--2013.0814.2214.55       115    ---    [1.0555020725]       [              Pluto]  square           [Eunomia            ]
       304--2013.0814.2214.55       115    ---    [1.0648841684]       [              Vesta]  sextile          [Laetitia           ]
       305--2013.0814.2214.55       115    ---    [1.0735934706]       [            Mercury]  semisquare       [Venus              ]
       306--2013.0814.2214.55       115    ---    [1.0809240296]       [  North Node (true)]  sesqisquare      [Anteros            ]
       307--2013.0814.2214.55       115    ---    [1.0844055403]       [              Fides]  square           [Galilea            ]
       308--2013.0814.2214.55       115    ---    [1.0867547360]       [            Neptune]  square           [Cupido             ]
       309--2013.0814.2214.55       115    ---    [1.0972092105]       [            Neptune]  sesqisquare      [Urania             ]
       310--2013.0814.2214.55       115    ---    [1.1086906220]       [               Mars]  square           [Urania             ]
       311--2013.0814.2214.55       115    ---    [1.1191450965]       [               Mars]  sesqisquare      [Cupido             ]
       312--2013.0814.2214.55       115    ---    [1.1304732404]       [            Eunomia]  semisquare       [Hestia             ]
       313--2013.0814.2214.55       115    ---    [1.1377148535]       [  North Node (true)]  trine            [Chiron             ]
       314--2013.0814.2214.55       115    ---    [1.1479465501]       [               Moon]  sesqisquare      [Uranus             ]
       315--2013.0814.2214.55       115    ---    [1.1575972485]       [             Uranus]  sextile          [Aphrodite          ]
       316--2013.0814.2214.55       115    ---    [1.1602162043]       [              Vesta]  semisquare       [Fiducia            ]
       317--2013.0814.2214.55       115    ---    [1.1662699079]       [  North Node (true)]  trine            [Eros               ]
       318--2013.0814.2214.55       115    ---    [1.1710689280]       [            Fiducia]  semisquare       [Compassion         ]
       319--2013.0814.2214.55       115    ---    [1.1947622093]       [             Oceana]  sesqisquare      [Lust               ]
       320--2013.0814.2214.55       115    ---    [1.2100803981]       [              Fides]  opposition       [Anteros            ]
       321--2013.0814.2214.55       115    ---    [1.2127619621]       [              Ceres]  semisquare       [Eros               ]
       322--2013.0814.2214.55       115    ---    [1.2135619089]       [  North Node (true)]  semisquare       [Galilea            ]
       323--2013.0814.2214.55       115    ---    [1.2141557340]       [             Sappho]  sextile          [Compassion         ]
       324--2013.0814.2214.55       115    ---    [1.2162021153]       [             Uranus]  conjunct         [Amicitia           ]
       325--2013.0814.2214.55       115    ---    [1.2177129896]       [             Psyche]  sextile          [Pax                ]
       326--2013.0814.2214.55       115    ---    [1.2282944152]       [             Psyche]  semisquare       [Adonis             ]
       327--2013.0814.2214.55       115    ---    [1.2546257851]       [         Constantia]  trine            [Cupido             ]
       328--2013.0814.2214.55       115    ---    [1.2698453229]       [            Eunomia]  semisquare       [Bella              ]
       329--2013.0814.2214.55       115    ---    [1.2730479709]       [               Mars]  semisquare       [Valentine          ]
       330--2013.0814.2214.55       116    ---    [1.2942462911]       [             Thalia]  sesqisquare      [Laetitia           ]
       331--2013.0814.2214.55       116    ---    [1.2968206815]       [               Moon]  trine            [Unitas             ]
       332--2013.0814.2214.55       116    ---    [1.2981078405]       [              Ceres]  sextile          [Anteros            ]
       333--2013.0814.2214.55       116    ---    [1.3029981234]       [            Jupiter]  sesqisquare      [Bella              ]
       334--2013.0814.2214.55       116    ---    [1.3100029026]       [          Concordia]  sesqisquare      [Fiducia            ]
       335--2013.0814.2214.55       116    ---    [1.3324613895]       [             Psyche]  opposition       [Amor               ]
       336--2013.0814.2214.55       116    ---    [1.3446073053]       [            Felicia]  semisquare       [Valentine          ]
       337--2013.0814.2214.55       116    ---    [1.3448575636]       [               Eros]  square           [Lust               ]
       338--2013.0814.2214.55       116    ---    [1.3476915714]       [            Neptune]  sesqisquare      [Philosophia        ]
       339--2013.0814.2214.55       116    ---    [1.3625124843]       [             Adorea]  semisquare       [Fidelio            ]
       340--2013.0814.2214.55       116    ---    [1.3764522742]       [               Siri]  trine            [Amicitia           ]
       341--2013.0814.2214.55       116    ---    [1.3808564120]       [            Jupiter]  square           [Uranus             ]
       342--2013.0814.2214.55       116    ---    [1.4015230805]       [      Pallas Athene]  sextile          [Aeternitas         ]
       343--2013.0814.2214.55       116    ---    [1.4074599592]       [  North Node (true)]  trine            [Kama               ]
       344--2013.0814.2214.55       116    ---    [1.4290056049]       [           Laetitia]  semisquare       [Cupido             ]
       345--2013.0814.2214.55       116    ---    [1.4350571410]       [               Siri]  sextile          [Aphrodite          ]
       346--2013.0814.2214.55       116    ---    [1.4394600794]       [             Urania]  conjunct         [Laetitia           ]
       347--2013.0814.2214.55       116    ---    [1.4410088074]       [               Juno]  trine            [Valentine          ]
       348--2013.0814.2214.55       116    ---    [1.4412203164]       [          Concordia]  sesqisquare      [Sophia             ]
       349--2013.0814.2214.55       116    ---    [1.4423702058]       [            Jupiter]  sesqisquare      [Hestia             ]
       350--2013.0814.2214.55       116    ---    [1.4661033997]       [  North Node (true)]  sesqisquare      [Fortuna            ]
       351--2013.0814.2214.55       116    ---    [1.4689290749]       [              Vesta]  square           [Psyche             ]
       352--2013.0814.2214.55       116    ---    [1.4798986480]       [         Constantia]  sextile          [Adonis             ]
       353--2013.0814.2214.55       116    ---    [1.4842842460]       [            Mercury]  opposition       [Aphrodite          ]
       354--2013.0814.2214.55       116    ---    [1.5173413737]       [            Jupiter]  opposition       [Pluto              ]
       355--2013.0814.2214.55       116    ---    [1.5211654631]       [       Photographia]  trine            [Aphrodite          ]
       356--2013.0814.2214.55       116    ---    [1.5252050097]       [  North Node (true)]  sextile          [Aeternitas         ]
       357--2013.0814.2214.55       116    ---    [1.5283725409]       [             Psyche]  trine            [Philosophia        ]
       358--2013.0814.2214.55       116    ---    [1.5327758237]       [            Jupiter]  trine            [Chiron             ]
       359--2013.0814.2214.55       116    ---    [1.5428891128]       [            Mercury]  trine            [Amicitia           ]
       360--2013.0814.2214.55       116    ---    [1.5533782252]       [      Pallas Athene]  semisquare       [Oceana             ]
       361--2013.0814.2214.55       116    ---    [1.5597588353]       [             Saturn]  sesqisquare      [Fidelio            ]
       362--2013.0814.2214.55       116    ---    [1.5650813216]       [           Laetitia]  square           [Venusia            ]
       363--2013.0814.2214.55       116    ---    [1.5714719013]       [                Sun]  conjunct         [Ceres              ]
       364--2013.0814.2214.55       116    ---    [1.5797703299]       [           Amicitia]  sextile          [Photographia       ]
       365--2013.0814.2214.55       116    ---    [1.5910070147]       [              Vesta]  semisquare       [Sophia             ]
       366--2013.0814.2214.55       116    ---    [1.5952597682]       [            Fortuna]  opposition       [Fides              ]
       367--2013.0814.2214.55       116    ---    [1.6035455464]       [              Venus]  square           [Fides              ]
       368--2013.0814.2214.55       116    ---    [1.6187157732]       [             Psyche]  opposition       [Concordia          ]
       369--2013.0814.2214.55       116    ---    [1.6205584496]       [             Adorea]  trine            [Valentine          ]
       370--2013.0814.2214.55       116    ---    [1.6364971600]       [            Neptune]  conjunct         [Thalia             ]
       371--2013.0814.2214.55       116    ---    [1.6611430028]       [             Saturn]  trine            [Neptune            ]
       372--2013.0814.2214.55       116    ---    [1.6745173765]       [             Sophia]  trine            [Adorea             ]
       373--2013.0814.2214.55       116    ---    [1.6977620099]       [          Felicitas]  trine            [Anteros            ]
       374--2013.0814.2214.55       116    ---    [1.6978607584]       [              Venus]  sextile          [Unitas             ]
       375--2013.0814.2214.55       116    ---    [1.6990547727]       [               Juno]  semisquare       [Fidelio            ]
       376--2013.0814.2214.55       116    ---    [1.6997987018]       [           Amicitia]  trine            [Sweet              ]
       377--2013.0814.2214.55       116    ---    [1.7274747001]       [             Sophia]  sesqisquare      [Amor               ]
       378--2013.0814.2214.55       116    ---    [1.7327019150]       [              Venus]  semisquare       [North Node (true)  ]
       379--2013.0814.2214.55       116    ---    [1.7400324739]       [            Mercury]  semisquare       [Anteros            ]
       380--2013.0814.2214.55       116    ---    [1.7443303459]       [             Sappho]  sesqisquare      [Oceana             ]
       381--2013.0814.2214.55       116    ---    [1.7584035686]       [          Aphrodite]  sextile          [Sweet              ]
       382--2013.0814.2214.55       116    ---    [1.7684108352]       [            Jupiter]  semisquare       [Oceana             ]
       383--2013.0814.2214.55       116    ---    [1.7890132367]       [             Chiron]  trine            [Pallas Athene      ]
       384--2013.0814.2214.55       116    ---    [1.7990811088]       [             Pholus]  sextile          [Urania             ]
       385--2013.0814.2214.55       116    ---    [1.8016345085]       [            Eunomia]  square           [Eros               ]
       386--2013.0814.2214.55       116    ---    [1.8290140519]       [             Saturn]  square           [Constantia         ]
       387--2013.0814.2214.55       116    ---    [1.8316416744]       [             Sophia]  conjunct         [Adonis             ]
       388--2013.0814.2214.55       116    ---    [1.8714108713]       [             Hestia]  trine            [Fidelio            ]
       389--2013.0814.2214.55       116    ---    [1.8766467492]       [              Bella]  semisquare       [Lust               ]
       390--2013.0814.2214.55       116    ---    [1.8820309036]       [                Sun]  sextile          [Urania             ]
       391--2013.0814.2214.55       116    ---    [1.9053576637]       [             Unitas]  semisquare       [Aeternitas         ]
       392--2013.0814.2214.55       116    ---    [1.9073321905]       [            Neptune]  sesqisquare      [Venusia            ]
       393--2013.0814.2214.55       116    ---    [1.9124023439]       [              Pluto]  sextile          [North Node (true)  ]
       394--2013.0814.2214.55       116    ---    [1.9202659799]       [            Jupiter]  sextile          [Aeternitas         ]
       395--2013.0814.2214.55       116    ---    [1.9409326484]       [             Uranus]  square           [Pallas Athene      ]
       396--2013.0814.2214.55       116    ---    [1.9498343386]       [            Chaldea]  sesqisquare      [Cupido             ]
       397--2013.0814.2214.55       116    ---    [1.9551543363]       [               Moon]  semisquare       [Lust               ]
       398--2013.0814.2214.55       116    ---    [1.9602888130]       [             Urania]  square           [Chaldea            ]
       399--2013.0814.2214.55       116    ---    [1.9648050346]       [          Aphrodite]  trine            [Lust               ]
       400--2013.0814.2214.55       116    ---    [1.9839708999]       [            Jupiter]  semisquare       [Ceres              ]
       401--2013.0814.2214.55       116    ---    [2.0097872746]       [  North Node (true)]  square           [Juno               ]
       402--2013.0814.2214.55       116    ---    [2.0107829538]       [            Fidelio]  trine            [Bella              ]
       403--2013.0814.2214.55       116    ---    [2.0129845097]       [             Psyche]  trine            [Chaldea            ]
       404--2013.0814.2214.55       116    ---    [2.0234099015]       [           Amicitia]  opposition       [Lust               ]
       405--2013.0814.2214.55       116    ---    [2.0262604029]       [             Adorea]  opposition       [Constantia         ]
       406--2013.0814.2214.55       116    ---    [2.0296871864]       [       Photographia]  square           [Kama               ]
       407--2013.0814.2214.55       116    ---    [2.0433361228]       [          Valentine]  square           [Kama               ]
       408--2013.0814.2214.55       116    ---    [2.0532448215]       [               Siri]  square           [Aeternitas         ]
       409--2013.0814.2214.55       116    ---    [2.0572128084]       [             Oceana]  sextile          [Unitas             ]
       410--2013.0814.2214.55       116    ---    [2.0723421996]       [             Unitas]  sextile          [Fiducia            ]
       411--2013.0814.2214.55       116    ---    [2.0829413800]       [            Fortuna]  trine            [Felicitas          ]
       412--2013.0814.2214.55       116    ---    [2.0909899996]       [              Pluto]  square           [Lust               ]
       413--2013.0814.2214.55       116    ---    [2.1034501151]       [            Eunomia]  trine            [Adorea             ]
       414--2013.0814.2214.55       116    ---    [2.1130725953]       [                Sun]  square           [Hestia             ]
       415--2013.0814.2214.55       116    ---    [2.1298383878]       [           Amicitia]  trine            [Compassion         ]
       416--2013.0814.2214.55       116    ---    [2.1318847691]       [             Uranus]  opposition       [Sappho             ]
       417--2013.0814.2214.55       116    ---    [2.1433926903]       [  North Node (true)]  square           [Aphrodite          ]
       418--2013.0814.2214.55       116    ---    [2.1520653497]       [             Uranus]  square           [Eros               ]
       419--2013.0814.2214.55       116    ---    [2.1864449114]       [            Venusia]  sextile          [Pax                ]
       420--2013.0814.2214.55       116    ---    [2.1883749302]       [               Juno]  trine            [Lust               ]
       421--2013.0814.2214.55       116    ---    [2.1884432547]       [          Aphrodite]  opposition       [Compassion         ]
       422--2013.0814.2214.55       116    ---    [2.1948174470]       [               Amor]  square           [Compassion         ]
       423--2013.0814.2214.55       116    ---    [2.2170007645]       [             Unitas]  sextile          [Galilea            ]
       424--2013.0814.2214.55       116    ---    [2.2427386476]       [            Fortuna]  square           [Fidelio            ]
       425--2013.0814.2214.55       116    ---    [2.2524446778]       [                Sun]  square           [Bella              ]
       426--2013.0814.2214.55       116    ---    [2.2674639122]       [      Pallas Athene]  trine            [Psyche             ]
       427--2013.0814.2214.55       116    ---    [2.2806979680]       [             Saturn]  opposition       [Desiderata         ]
       428--2013.0814.2214.55       116    ---    [2.2944859384]       [            Galilea]  square           [Anteros            ]
       429--2013.0814.2214.55       116    ---    [2.3039847614]       [             Chiron]  trine            [Eros               ]
       430--2013.0814.2214.55       116    ---    [2.3312851324]       [              Vesta]  conjunct         [Compassion         ]
       431--2013.0814.2214.55       116    ---    [2.3765912492]       [         Aeternitas]  square           [Sweet              ]
       432--2013.0814.2214.55       116    ---    [2.3921930674]       [          Valentine]  opposition       [Cupido             ]
       433--2013.0814.2214.55       116    ---    [2.3994801926]       [         Constantia]  sextile          [Fiducia            ]
       434--2013.0814.2214.55       116    ---    [2.4163715172]       [              Ceres]  trine            [Felicia            ]
       435--2013.0814.2214.55       116    ---    [2.4407349778]       [             Chiron]  square           [Siri               ]
       436--2013.0814.2214.55       116    ---    [2.4449007819]       [             Urania]  square           [Philosophia        ]
       437--2013.0814.2214.55       116    ---    [2.4512740031]       [         Aeternitas]  conjunct         [Pax                ]
       438--2013.0814.2214.55       116    ---    [2.4585717666]       [            Mercury]  sextile          [Sappho             ]
       439--2013.0814.2214.55       116    ---    [2.4765913670]       [           Laetitia]  opposition       [Felicia            ]
       440--2013.0814.2214.55       116    ---    [2.4779443190]       [             Adorea]  square           [Desiderata         ]
       441--2013.0814.2214.55       117    ---    [2.4810718307]       [          Concordia]  square           [Compassion         ]
       442--2013.0814.2214.55       117    ---    [2.4844003716]       [                Sun]  sextile          [Fortuna            ]
       443--2013.0814.2214.55       117    ---    [2.4954529837]       [             Sappho]  trine            [Photographia       ]
       444--2013.0814.2214.55       117    ---    [2.5043442478]       [              Vesta]  sextile          [Urania             ]
       445--2013.0814.2214.55       117    ---    [2.5081882386]       [              Ceres]  trine            [Fides              ]
       446--2013.0814.2214.55       117    ---    [2.5451748127]       [             Chiron]  conjunct         [Kama               ]
       447--2013.0814.2214.55       117    ---    [2.5481507014]       [               Mars]  square           [Laetitia           ]
       448--2013.0814.2214.55       117    ---    [2.5501743791]       [                Pax]  trine            [Amor               ]
       449--2013.0814.2214.55       117    ---    [2.5728434462]       [            Jupiter]  square           [Eunomia            ]
       450--2013.0814.2214.55       117    ---    [2.5895895751]       [             Hestia]  sextile          [Ambrosia           ]
       451--2013.0814.2214.55       117    ---    [2.5926543895]       [             Uranus]  trine            [Siri               ]
       452--2013.0814.2214.55       117    ---    [2.5970585273]       [            Jupiter]  square           [Amicitia           ]
       453--2013.0814.2214.55       117    ---    [2.6279180177]       [            Fidelio]  square           [Anteros            ]
       454--2013.0814.2214.55       117    ---    [2.6320145018]       [               Juno]  trine            [Photographia       ]
       455--2013.0814.2214.55       117    ---    [2.6688957189]       [            Mercury]  opposition       [Juno               ]
       456--2013.0814.2214.55       117    ---    [2.6796653086]       [            Fortuna]  square           [Galilea            ]
       457--2013.0814.2214.55       117    ---    [2.6914749177]       [               Eros]  sextile          [Aeternitas         ]
       458--2013.0814.2214.55       117    ---    [2.7232518960]       [             Thalia]  square           [Cupido             ]
       459--2013.0814.2214.55       117    ---    [2.7289616575]       [           Ambrosia]  sextile          [Bella              ]
       460--2013.0814.2214.55       117    ---    [2.7345244330]       [             Cupido]  sextile          [Adonis             ]
       461--2013.0814.2214.55       117    ---    [2.7460855305]       [        Philosophia]  sextile          [Pax                ]
       462--2013.0814.2214.55       117    ---    [2.7481404346]       [      Pallas Athene]  square           [Lust               ]
       463--2013.0814.2214.55       117    ---    [2.7512232190]       [             Sophia]  conjunct         [Fiducia            ]
       464--2013.0814.2214.55       117    ---    [2.7613248184]       [              Vesta]  trine            [Sweet              ]
       465--2013.0814.2214.55       117    ---    [2.7640814054]       [             Chiron]  square           [Sweet              ]
       466--2013.0814.2214.55       117    ---    [2.8136259445]       [              Venus]  square           [Anteros            ]
       467--2013.0814.2214.55       117    ---    [2.8137246931]       [          Felicitas]  square           [Unitas             ]
       468--2013.0814.2214.55       117    ---    [2.8362123964]       [             Pholus]  trine            [Felicia            ]
       469--2013.0814.2214.55       117    ---    [2.8364287628]       [          Concordia]  trine            [Pax                ]
       470--2013.0814.2214.55       117    ---    [2.8387641593]       [             Chiron]  opposition       [Pax                ]
       471--2013.0814.2214.55       117    ---    [2.8695797418]       [                Sun]  sextile          [Anteros            ]
       472--2013.0814.2214.55       117    ---    [2.8750847329]       [            Eunomia]  sextile          [Cupido             ]
       473--2013.0814.2214.55       117    ---    [2.8864128769]       [               Mars]  trine            [Hestia             ]
       474--2013.0814.2214.55       117    ---    [2.8981977857]       [             Uranus]  square           [Pluto              ]
       475--2013.0814.2214.55       117    ---    [2.9116210024]       [              Bella]  sextile          [Galilea            ]
       476--2013.0814.2214.55       117    ---    [2.9160008171]       [             Uranus]  trine            [Sweet              ]
       477--2013.0814.2214.55       117    ---    [2.9193413869]       [            Mercury]  trine            [Siri               ]
       478--2013.0814.2214.55       117    ---    [2.9267280902]       [  North Node (true)]  trine            [Pallas Athene      ]
       479--2013.0814.2214.55       117    ---    [2.9326649690]       [         Aeternitas]  opposition       [Kama               ]
       480--2013.0814.2214.55       117    ---    [2.9390925553]       [             Sappho]  conjunct         [Lust               ]
       481--2013.0814.2214.55       117    ---    [2.9562226041]       [               Siri]  opposition       [Photographia       ]
       482--2013.0814.2214.55       117    ---    [2.9609173514]       [            Fortuna]  square           [Ambrosia           ]
       483--2013.0814.2214.55       117    ---    [2.9919237442]       [             Unitas]  sextile          [Adonis             ]
       484--2013.0814.2214.55       117    ---    [2.9955827164]       [             Uranus]  sextile          [Juno               ]
       485--2013.0814.2214.55       117    ---    [2.9958698504]       [              Ceres]  sextile          [Felicitas          ]
       486--2013.0814.2214.55       117    ---    [2.9974201007]       [            Felicia]  square           [Chaldea            ]
       487--2013.0814.2214.55       117    ---    [3.0045414010]       [             Urania]  square           [Venusia            ]
       488--2013.0814.2214.55       117    ---    [3.0257849593]       [               Mars]  trine            [Bella              ]
       489--2013.0814.2214.55       117    ---    [3.0365482714]       [             Pholus]  trine            [Compassion         ]
       490--2013.0814.2214.55       117    ---    [3.0452437132]       [             Sappho]  square           [Venusia            ]
       491--2013.0814.2214.55       117    ---    [3.0501171974]       [              Pluto]  sextile          [Chiron             ]
       492--2013.0814.2214.55       117    ---    [3.0507993121]       [             Psyche]  square           [Aphrodite          ]
       493--2013.0814.2214.55       117    ---    [3.0509930848]       [             Hestia]  sextile          [Galilea            ]
       494--2013.0814.2214.55       117    ---    [3.0615672569]       [               Juno]  conjunct         [Adorea             ]
       495--2013.0814.2214.55       117    ---    [3.0689794351]       [               Mars]  conjunct         [Chaldea            ]
       496--2013.0814.2214.55       117    ---    [3.0714089585]       [             Oceana]  opposition       [Bella              ]
       497--2013.0814.2214.55       117    ---    [3.0846712460]       [              Vesta]  trine            [Siri               ]
       498--2013.0814.2214.55       117    ---    [3.1464920720]       [            Eunomia]  conjunct         [Lust               ]
       499--2013.0814.2214.55       117    ---    [3.1988053147]       [              Venus]  square           [Fortuna            ]
       500--2013.0814.2214.55       117    ---    [3.2045950326]       [             Pholus]  square           [Ambrosia           ]
       501--2013.0814.2214.55       117    ---    [3.2107810410]       [             Hestia]  opposition       [Oceana             ]
       502--2013.0814.2214.55       117    ---    [3.2306974993]       [            Chaldea]  sextile          [Pax                ]
       503--2013.0814.2214.55       117    ---    [3.2361958339]       [      Pallas Athene]  conjunct         [Venusia            ]
       504--2013.0814.2214.55       117    ---    [3.2426878146]       [            Mercury]  trine            [Sweet              ]
       505--2013.0814.2214.55       117    ---    [3.2588136079]       [             Saturn]  square           [Juno               ]
       506--2013.0814.2214.55       117    ---    [3.2795690317]       [       Photographia]  opposition       [Sweet              ]
       507--2013.0814.2214.55       117    ---    [3.2950758260]       [             Sophia]  trine            [Valentine          ]
       508--2013.0814.2214.55       117    ---    [3.2976401628]       [             Saturn]  trine            [Thalia             ]
       509--2013.0814.2214.55       117    ---    [3.3214909830]       [                Sun]  sextile          [Laetitia           ]
       510--2013.0814.2214.55       117    ---    [3.3217890604]       [            Jupiter]  conjunct         [Pallas Athene      ]
       511--2013.0814.2214.55       117    ---    [3.3292999875]       [            Fortuna]  sextile          [Felicia            ]
       512--2013.0814.2214.55       117    ---    [3.3460405031]       [             Uranus]  trine            [Compassion         ]
       513--2013.0814.2214.55       117    ---    [3.3460967215]       [           Ambrosia]  square           [Anteros            ]
       514--2013.0814.2214.55       117    ---    [3.3542517856]       [       Photographia]  square           [Pax                ]
       515--2013.0814.2214.55       117    ---    [3.3561985386]       [             Saturn]  sextile          [Pluto              ]
       516--2013.0814.2214.55       117    ---    [3.3658027369]       [           Ambrosia]  sextile          [Chaldea            ]
       517--2013.0814.2214.55       117    ---    [3.3682674650]       [           Amicitia]  square           [Eros               ]
       518--2013.0814.2214.55       117    ---    [3.3691628811]       [               Moon]  sextile          [Fiducia            ]
       519--2013.0814.2214.55       117    ---    [3.3919052035]       [             Pholus]  square           [Pax                ]
       520--2013.0814.2214.55       117    ---    [3.3961693008]       [           Laetitia]  sextile          [Compassion         ]
       521--2013.0814.2214.55       117    ---    [3.3998621756]       [               Siri]  sextile          [Lust               ]
       522--2013.0814.2214.55       117    ---    [3.4307610085]       [              Venus]  sextile          [Bella              ]
       523--2013.0814.2214.55       117    ---    [3.4376073537]       [              Pluto]  trine            [Aeternitas         ]
       524--2013.0814.2214.55       117    ---    [3.4535028048]       [              Ceres]  sextile          [Urania             ]
       525--2013.0814.2214.55       117    ---    [3.4632481715]       [               Mars]  sextile          [Concordia          ]
       526--2013.0814.2214.55       117    ---    [3.4665879574]       [             Pholus]  conjunct         [Sweet              ]
       527--2013.0814.2214.55       117    ---    [3.4789478034]       [            Neptune]  square           [Valentine          ]
       528--2013.0814.2214.55       117    ---    [3.4820320695]       [        Philosophia]  square           [Felicia            ]
       529--2013.0814.2214.55       117    ---    [3.5061590508]       [             Adorea]  trine            [Adonis             ]
       530--2013.0814.2214.55       117    ---    [3.5127411811]       [            Jupiter]  square           [Sappho             ]
       531--2013.0814.2214.55       117    ---    [3.5414755354]       [              Vesta]  trine            [Felicia            ]
       532--2013.0814.2214.55       117    ---    [3.5454408664]       [              Vesta]  sextile          [Sappho             ]
       533--2013.0814.2214.55       117    ---    [3.5535914039]       [               Mars]  conjunct         [Philosophia        ]
       534--2013.0814.2214.55       117    ---    [3.5701330910]       [              Venus]  sextile          [Hestia             ]
       535--2013.0814.2214.55       117    ---    [3.5901316436]       [            Eunomia]  trine            [Photographia       ]
       536--2013.0814.2214.55       117    ---    [3.5999253017]       [      Pallas Athene]  sextile          [Amor               ]
       537--2013.0814.2214.55       117    ---    [3.6048843323]       [             Sappho]  square           [Philosophia        ]
       538--2013.0814.2214.55       117    ---    [3.6270128607]       [            Mercury]  sextile          [Eunomia            ]
       539--2013.0814.2214.55       117    ---    [3.6293837376]       [          Valentine]  trine            [Lust               ]
       540--2013.0814.2214.55       117    ---    [3.6468188524]       [         Constantia]  sextile          [Valentine          ]
       541--2013.0814.2214.55       117    ---    [3.6541059777]       [            Fiducia]  sextile          [Cupido             ]
       542--2013.0814.2214.55       117    ---    [3.6689869926]       [             Psyche]  sextile          [Aeternitas         ]
       543--2013.0814.2214.55       117    ---    [3.6727275006]       [            Mercury]  conjunct         [Compassion         ]
       544--2013.0814.2214.55       117    ---    [3.6811120123]       [                Sun]  trine            [Pholus             ]
       545--2013.0814.2214.55       117    ---    [3.7096087177]       [       Photographia]  sextile          [Compassion         ]
       546--2013.0814.2214.55       117    ---    [3.7144793577]       [            Felicia]  sextile          [Anteros            ]
       547--2013.0814.2214.55       117    ---    [3.7232086033]       [               Lust]  sextile          [Sweet              ]
       548--2013.0814.2214.55       117    ---    [3.7495025552]       [               Mars]  sextile          [Amor               ]
       549--2013.0814.2214.55       117    ---    [3.7523817350]       [              Ceres]  square           [Oceana             ]
       550--2013.0814.2214.55       117    ---    [3.7600714733]       [          Concordia]  trine            [Ambrosia           ]
       551--2013.0814.2214.55       117    ---    [3.7702029580]       [              Venus]  conjunct         [Fiducia            ]
       552--2013.0814.2214.55       117    ---    [3.7779674916]       [            Eunomia]  conjunct         [Sophia             ]
       553--2013.0814.2214.55       117    ---    [3.7899343850]       [             Pholus]  conjunct         [Siri               ]
       554--2013.0814.2214.55       117    ---    [3.7958364530]       [      Pallas Athene]  conjunct         [Philosophia        ]
       555--2013.0814.2214.55       117    ---    [3.8262089868]       [           Laetitia]  sextile          [Sweet              ]
       556--2013.0814.2214.55       118    ---    [3.8318010855]       [               Moon]  conjunct         [Bella              ]
       557--2013.0814.2214.55       118    ---    [3.8332018747]       [               Juno]  sextile          [Cupido             ]
       558--2013.0814.2214.55       118    ---    [3.8379984158]       [              Fides]  square           [Fidelio            ]
       559--2013.0814.2214.55       118    ---    [3.8504147057]       [           Ambrosia]  sextile          [Philosophia        ]
       560--2013.0814.2214.55       118    ---    [3.8611409233]       [             Saturn]  trine            [Kama               ]
       561--2013.0814.2214.55       118    ---    [3.8861796854]       [      Pallas Athene]  sextile          [Concordia          ]
       562--2013.0814.2214.55       118    ---    [3.9227737364]       [             Pholus]  square           [Fidelio            ]
       563--2013.0814.2214.55       118    ---    [3.9536998582]       [             Uranus]  opposition       [Eunomia            ]
       564--2013.0814.2214.55       118    ---    [3.9609263670]       [           Amicitia]  square           [Venusia            ]
       565--2013.0814.2214.55       118    ---    [3.9711731679]       [               Moon]  conjunct         [Hestia             ]
       566--2013.0814.2214.55       118    ---    [3.9764790128]       [  North Node (true)]  sextile          [Pax                ]
